#separator:tab
#html:false
Portuguese	פורטוגזית	por'tugezit
Swedish	שוודית	sh'vedit
Danish	דנית	denit
Arabic	ערבית	aravit
Japanese	יפנית	yapanit
Czech	צ'כית	chekhit
Greek	יוונית	y'vanit
Hungarian	הונגרית	hun'garit
Irish	אירית	irit
Polish	פולנית	polanit
Hindi	הינדי	hin'di
Yiddish	יידיש	yidish
Esperanto	אספרנטו	es'peran'to
Rescue	חילוץ	khilutz
Firefighter	כבאי	kabai
Medic	חובש	khobesh
Emergency	מקרה חירום	mik'reh herum
Magen David Adom	מגן דוד אדום	magen david adom
Explosion	פיצוץ	pitzutz
Help!	עזרה	ez'rah
Caution	זהירות	z'hirut
Consciousness	הכרה	hakarah
CPR	החייאה	hakh'ya'ah
Distress	מצוקה	m'tzukah
Accident	תאונה	t'unah
Fire	שריפה	s'refah
First Aid	עזרה ראשונה	ez'rah ri'shonah
Alarm, Siren	אזעקה	az'akah
Trapped	לכוד	lakhud
Injured	פצוע	patzu'a
Dangerous	מסוכן	m'sukan
Help! (2.m.p - imp.) (Hifil)	הצילו	hatzilu
To Perform, Execute (Piel)	לבצע	l'vatze'a
To Pass Out, Faint, Swoon (Hitpael)	להתעלף	l'hit'alef
(Am) Electrocuted (ms) (Hitpael)	מתחשמל	mit'khash'mel
To Fall, Drop (Qal)	ליפול	lipol
To Drown, Sink (Qal)	לטבוע	lit'bo'a
Future (Time)	עתיד	atod
Past (Time)	עבר	avad
Present (Time)	הווה	hoveh
I Will Be (1.c.s) (Qal) You/She Will Be (2.m.s) (Qal)	אהיה תהיה	eh'yeh tih'yeh
You Will Be (2.f.s) (Qal)	תהיי	tih'yi
We Will Be (1.c.p) (Qal)	נהיה	nih'yeh
You Will Be (2.m.p) (Qal)	תהיו	tih'yu
They Will Be (3.m.p) (Qal)	יהיו	yih'yu
You/They Will Be (3.f.p) (Qal)	תהיינה	tih'yenah
He Will Be (3.m.s) (Qal)	יהיה	yih'yeh
Will Eat (Qal)	יאכל	yokhal
Will Drink (Qal)	ישתה	yish'teh
Will Write (Qal)	יכתוב	yikh'tov
Will Swim (Qal)	ישחה	yish'kheh
Will See (Qal)	יראה	yir'eh
Will Hear, Listen (Qal)	ישמע	yish'ma
Will Do, Make, Create (Qal)	יעשה	ya'aseh
Will Think (Qal)	יחשוב	yakh'shov
Will Love (Qal)	יאהב	ye'ehav
Will Give (Qal)	יתן	yiten
Will Go (Qal)	ילך	yelekh
Will Stand (Qal)	יעמוד	ya'amod
Will Pay (Piel)	ישלם	y'shalem
Will Miss (Piel)	יפספס	y'fas'fes
Will Change (Piel)	ישנה	y'shaneh
Will Try (Piel)	ינסה	y'naseh
Will Choose/Elect (Qal)	יבחר	yiv'khar
Will Talk/Speak (Piel)	ידבר	y'daber
Will Search/Look For (Piel)	יחפש	y'khapes
Will Visit (Piel)	יבקר	y'vaker
Will Approve/Authorize (Piel)	יאשר	y'asher
Will Listen (Hifil)	יקשיב	yak'shiv
Will Start/Begin (Hifil)	יתחיל	yat'khil
Will Arrive (Hifil)	יגיע	yagi'a
Will Explain (Hifil)	יסביר	yas'bir
Will Show, Demonstrate (Hifil)	יראה	yar'eh
Will Say/Tell (Hifil)	יגיד	yagid
Will Invite (Hifil)	יזמין	yaz'min
Will Remind (Hifil)	יזכיר	yaz'kir
Will Decide (Hifil)	יחליט	yakh'lit
Will Understand (Hifil)	יבין	yavin
Will Agree, Consent (Hifil)	יסכים	yas'kim
Will Send, Dispatch (Qal)	ישלח	yish'lakh
Will Look, Watch, Observe (Hitpael)	יסתכל	yis'takel
Will Use (Hitpael)	ישתמש	yish'tamesh
Will Call (Phone) (Piel)	יתקשר	yit'kasher
Will Come Closer (Hitpael)	יתקרב	yit'karev
Will Miss, Long For (Feeling) (Hitpael)	יתגעגע	yit'ga'ge'a
Will Change (Hitpael)	ישתנה	yish'taneh
Will Join (Hitpael)	יצטרף	yitz'taref
Will Shower (Hitpael)	יתקלח	yit'kaleakh
Will Apologize (Hitpael)	יתנצל	yit'natzel
Will Ignore (Hitpael)	יתעלם	yit'alem
Will Prepare (Hitpael)	יתכונן	yit'konen
Will Connect, Join Together (Hitpael)	יתחבר	yit'khaber
Will Come (Qal)	יבוא	yavo
Wanted, Desirable	רצוי	ratzuy
Broken	שבור	shavur
Loved	אהוב	ahuv
Disturbed	מופרע	muf'ra
Written, Inscribed	כתוב	katuv
Eaten, Devoured	אכול	akhol
Made Of; Made, Prepared	עשוי	asuy
Tied, Related, Connected	קשור	kashur
Infected	נגוע	nagu'a
Known	ידוע	yadu'a
Bought	קנוי	kanuy
Saved, Reserved; Preserved	שמור	shamur
Cut, Cut Off; Sliced, Chopped	חתוך	khatukh
Anticipated, Expected	צפוי	tzafuy
Recalled, Remembered	זכור	zakhur
Cooked, Boiled	מבושל	m'vushal
Experienced	מנוסה	m'nuseh
Discussed, Talked About	מדובר	m'dubar
Mixed	מעורבב	m'ur'bav
Wasted	מבוזבז	m'buz'baz
Strange, Peculiar, Unusual	משונה	m'shuneh
Filled, Stuffed	ממולא	m'mula
Convinced	משוכנע	m'shukh'na
Organized	מסודר	m'sudar
Joined, Communal; Common, Joint	משותף	m'shutaf
Particular, Specific	מסוים	m'suyam
Accepted, Popular; Customary	מקובל	m'kubal
Composed, Made Up Of	מורכב	mur'kav
Invited	מוזמן	muz'man
Successful	מוצלח	mutz'lakh
Replaced, Exchanged	מוחלף	mukh'laf
Understandable	מובן	muvan
Definitive, Total	מוחלט	mukh'lat
Explained, Clarified	מוסבר	mus'bar
Restricted; Limited	מוגבל	mug'bal
Influenced, Affected	מושפע	mush'pa
Worried	מודאג	mud'ag
Compatible, Adapted, Suited	מותאם	mut'am
Myself	עצמי	atz'mi
Yourself (m.s)	עצמך	atz'm'kha
Yourself (f.s)	עצמך	atz'mekh
Himself	עצמו	atz'mo
Herself	עצמה	atz'mah
Ourselves	עצמנו	atz'menu
Yourselves (m.p)	עצמכם	atz'm'khem
Yourselves (f.p)	עצמכן	atz'm'khen
Themselves (m.p)	עצמם	atz'mam
Themselves (f.p)	עצמן	atz'man
The Previous, Former	הקודם	hakodem
By	על ידי	al y'dei
Seen	נראה	nir'ah
Failed	נכשל	nikh'shal
Finished	נגמר	nig'mar
Entered	נכנס	nikh'nas
To Be Lost	להיאבד	l'hei'aved
Was Heard	נשמע	nish'ma
Was Closed	נסגר	nis'gar
Was Opened	נפתח	nif'takh
Was Eaten	נאכל	ne'ekhal
Was Written	נכתב	nikh'tav
Was Caused	נגרם	nig'ram
Was Read	נקרא	nik'ra
Met	נפגש	nif'gash
Was Asked	נשאל	nish'al
Was Done	נעשה	na'asah
Was Given	ניתן	nitan
Disappeared	נעלם	ne'elam
Separated, Broke Up	נפרד	nif'rad
Was Burnt	נשרף	nis'raf
Was Sent	נשלח	nish'lakh
Was Hurt	נפגע	nif'ga
Was Said	נאמר	ne'emar
Stayed	נשאר	nish'ar
Enjoyed, Had Fun	נהנה	nehenah
Sky	שמיים	shamayim
Flower	פרח	perakh
Tree	עץ	etz
Forest	יער	ya'ar
Sea	ים	yam
Grass	דשא	deshe
Bush, Shrub	שיח	siakh
Air	אויר	avir
Field	שדה	sadeh
Sand	חול	khol
Star	כוכב	khokhav
Moon	ירח	yareakh
Nature	טבע	teva
River	נהר	nahar
Planet	כוכב לכת	khokhav lekhet
Earth	כדור הארץ	kadur ha'aretz
Space	חלל	khalal
Rose	ורד	vered
Leaf	עלה	aleh
View, Scenery, Landscape	נוף	nof
Climate	אקלים	ak'lim
Heat	חם	khom
Mountain	הר	har
Universe	יקום	y'kum
Gas	גז	gaz
Smoke	עשן	ashan
Substance, Material	חומר	khomer
Desert	מדבר	mid'bar
Plant	צמח	tzemakh
Crop	יבול	y'vul
Dust	אבק	avak
Volcano	הר געש	har ga'ash
Iceberg, Glacier	קרחון	kar'khon
Cliff	צוק	tzuk
Fire	אש	esh
Stone	אבן	even
Ground, Earth	אדמה	adamah
Ground, Earth	קרקע	kar'ka
Ice	קרח	karah
Hill	גבעה	giv'ah
Cave	מערה	m'arah
Sunset	שקיעה	shi'ki'ah
Discussion	דיון	diyun
Argument	ויכוח	vikuakh
Advantage	יתרון	yit'ron
Disadvantage	חסרון	khisaron
Opinion	דעה	de'ah
Mistake	טעות	ta'ut
Conclusion	מסקנה	mas'panah
Repercussion	השלכה	hash'lakhah
Suggestion	הצעה	hatza'ah
Agreement, Accord	הסכמה	has'kamah
Preferable (m.s)	עדיף	adif
In My Opinion (Interj)	לפי דעתי	l'fi da'ti
By (Prep)	לפי	l'fi
Regarding, In Regards (Prep)	לגבי	l'gabei
To Express, Convey (Hifil)	להביע	l'habi'a
To Wonder (Qal)	תהה	tahah
To Choose (Qal)	לבחור	liv'khor
Eat! (2.m.s) (Qal)	אכול	ekhol
Close! (2.m.s) (Qal)	סגור	s'gor
Let's Go! (1.c.p - fut.) (Qal)	בוא נלך	bo nelekh
Let's Do! (1.c.p - fut.) (Qal)	בוא נעשה	bo na'aseh
Let's Try! (1.c.p - fut.) (Piel)	בוא ננסה	n'nuseh
Let's See! (1.c.p - fut.) (Qal)	בוא נראה	bo nir'eh
Let's Talk (1.c.p - fut.) (Piel)	בוא נדבר	bo n'daber
Let's Say (1.c.p - fut.) (Hifil)	בוא נגיד	bo nagid
Return! (Intransitive) (2.m.s) Qal)	חזור	khazor
Cut! (2.m.s) (Qal)	חתוך	khatokh
Stand! (2.m.s) (Qal)	עמוד	amod
Respect!, Honour! (2.m.s) (Qal)	כבד	kabed
Visit! (2.m.s) (Qal)	בקר	baker
Break! (2.m.s) (Qal)	שבור	sh'vor
Wear! (2.m.s) (Qal)	לבש	l'vash
Ask! (2.m.s) (Qal)	שאל	sh'al
Tell! (2.m.s) (Piel)	ספר	saper
Answer!, Reply! (2.m.s) (Qal)	ענה	aneh
Stay! (Nifal)	הישאר	hisha'er
Enter! (Nifal)	היכנס	hikhanes
Meet! (Nifal))	היפגש	hipagesh
Emotion	רגש	regesh
Shock	הלם	helem
Happiness	אושר	osher
Tear	דמעה	dim'ah
Bored (m.s)	משועמם	m'shu'amam
Depressed (m.s)	מדוכא	m'duka
Happy (m.s)	מאושר	m'ushar
Kiss (m.s)	נשיקה	n'shikah
In Love (m.s)	מאוהב	m'ohav
Surprised (m.s)	מופתע	muf'ta
Repulsive (m.s)	דוחה	dokeh
Optimistic (m.s)	אופטימי	op'timi
Pessimistic (m.s)	פסימי	pesimi
Embarrassing (m.s)	מביך	mevikh
Calm (m.s)	רגוע	ragu'a
Confused (m.s)	מבולבל	m'vul'bal
Helpless (m.s)	חסר-אונים	khasar onim
Hostile (m.s)	עוין	oyen
Naughty, Cheeky (m.s)	שובב	shovav
Offended (m.s)	פגוע	pagu'a
Rejected (m.s)	דחוי	dakhuy
Shy (m.s)	ביישן	bai'shan
Sensitive, Emotional (m.s)	רגיש	ragish
Lonely (m.s)	בודד	boded
To Be Sorry, Regret (Hitpael)	להצטער	l'hitz'taer
To Be Offended, Insulted (Nifal)	להיעלב	l'he'alev
To Kiss (Piel)	לנשק	l'nashek
To Hug (Piel)	לחבק	l'khabek
To Comfort (Piel)	לנחם	l'nakhem
To Expect, Await (Piel)	לצפות	l'tzapot
To Cry (Paal)	לבכות	liv'kot
To Be Enthusiastic (Hitpael)	להתלהב	l'hit'lahev
To Adore, Admire (Hifil)	להעריץ	l'ha'aritz
Triangle	משולש	m'shulash
Square	ריבוע	ribu'a
Circle	עיגול	igul
Rectangle	מלבן	mal'ben
Line	קו	kan
Quadrilateral	מרובע	m'ruba
Vertex	קודקוד	kad'kom
Trapeze	טרפז	t'rapez
Rhombus	מעין	m'uyah
Pentagon	מחומש	m'khumash
Hexagon	משושה	m'shusheh
Length	אורך	orekh
Width	רוחב	rokhav
Height	גובה	govah
Depth	עמק	omek
Surface	משטח	mish'takh
Volume	נפח	nefakh
Meter	מטר	meter
In Kilometers	בקילומטרים	bakilomet'riyah
Centimeter	סנטימטר	sen'timeter
Milimeter	מילימטר	milimeter
Ruler	סרגל	sar'gel
Shape	צורה	tzurah
Parallel	מקבילה	mak'bilah
Ellipse	אליפסה	elip'sah
Angle	זויות	zavit
Side, Edge	צלע	tzela
Geometry	גיאומטריה	je'omet'r'yah
Parallelogram	מקבילית	mak'bilit
Trigonometry	טריגונומטריה	t'rigonomet'r'yah
Unit of Measure	יחידת מידה	y'khidah midah
To Measure (Qal)	למדוד	lim'dod
Honour, Respect	כבוד	kavod
Effort	מאמץ	ma'amatz
Character	אופי	ofi
Source	מקור	makor
Direction	כיוון	kiuun
Secret	סוד	sod
Experience	ניסיון	nisayon
Damage	נזק	nezek
Symbol, Icon	סמל	semel
Power, Strength	כוח	koakh
Doubt	ספק	safek
Fear	פחד	pakhad
Humour	הומור	humor
Expression	ביטוי	bituy
Murder	רצח	retzakh
Smile	חיוך	khiyukh
Shadow	צל	tzel
Memory	זיכרון	zikaron
Loss	הפסד	khef'sed
Victory	ניצחון	nitzakhon
lie	שקר	sheker
Sense	חוש	khush
Difference	הבדל	hev'del
Basis	בסיס	basis
Beauty	יופי	yofi
Luck	מזל	mazal
Value	תועלת	toelet
Attention	תשומת לב	t'sumat lev
Permission	רשות	rashut
Reality	מציאות	m'tzi'ut
Behaviour	התנהגות	hit'nahagut
Signature	חתימה	khatimah
Position	עמדה	em'dah
Responsibility	אחריות	akh'raiut
Approach, Attitude	גישה	gishah
Tradition	מסורת	masoret
Hatred	שנאה	shin'ah
Danger	סכנה	sakanah
Enjoyment	הנאה	hana'ah
Surprise	הפתעה	haf'ta'ah
fall	נפילה	n'filah
Truth	אמת	emet
Favour	טובה	tovah
Trait	תכונה	t'khunah
Desire	תשוקה	t'shukah
Identity	זהות	zehut
Importance	חשיבות	khashivut
Priority	עדיפות	adifut
To Believe (Hifil)	להאמין	l'ha'amin
To Influence (Hifil)	להשפיע	l'hashpi'a
To Increase, Enlarge, Expand (Hifil)	להגדיל	l'hag'dil
To Improve (Piel)	לשפר	l'shaper
To Continue, Go On (Hifil)	להמשיך	l'ham'shikh
To Define (Hifil)	להגדיר	l'hag'dir
To Answer, Reply (Qal)	לענות	la'anot
To Cover, Conceal (Piel)	לכסות	l'khasot
To Allow (Piel)	לאפשר	l'afsher
To Win, Overcome (Piel)	לנצח	l'natzeakh
To Develop, Invent (Piel)	לפתח	l'fateakh
To Finish, Complete (Piel)	לסיים	l'sayem
To Feel, Sense (Hifil)	להרגיש	l'har'gish
To Understand (Hifil)	להבין	l'havin
To Die (Qal)	למות	lamut
To Agree, Consent (Hifil)	להסכים	l'has'kim
To Wait (Piel)	לחכות	l'khakot
To Refuse (Piel)	לסרב	l'sarev
To Explain, Clarify (Hifil)	להסביר	l'has'bir
To React, Retaliate (Hifil)	להגיב	l'hagiv
To Lose (Hifil)	להפסיד	l'haf'sid
To Read (Qal)	לקרוא	lik'ro
To Use (Hitpael)	להשתמש	l'hish'tamesh
To Recover (Hitpael)	להתאושש	l'hit'oshesh
To Remember (Qal)	לזכור	liz'kor
To Meet, Encounter (Qal)	לפגוש	lif'gosh
To Fly (Plane) (Qal)	לטוס	latus
To Stop, Halt (Qal)	לעצור	la'atzor
To Leave, Abandon (Qal)	לעזוב	la'azov
To Stay (Nifal)	להישאר	l'hisha'er
To Build, Construct (Qal)	לבנות	liv'not
To Break (Qal)	לשבור	lish'bor
To Cause (Qal)	לגרום	lig'rom
To Love (Qal)	לאהוב	le'ehov
To Weigh (Qal)	לשקול	lish'kol
To Think (Qal)	לחשוב	lakh'shov
To Feel, Sense (Hifil)	להרגיש	l'har'gish
To Miss (Hifil)	להחמיץ	l'hakh'mitz
Prime Minister	ראש-ממשלה	rosh-mem'shalah
Weapon	כלי-נשק	k'li neshek
Bodyguard	שומר-ראש	shomer rosh
Timeout	פסק-זמן	pesek z'man
Taxi Driver	נהג-מונית	nahag monit
Watch Tower	מגדל-שמירה	migdal sh'mirah
Stopwatch	שעון-עצר	sh'on etzer
Workshop	בית-מלאכה	beit m'la'khah
Vocabulary	אוצר-מילים	otzar milim
Toolbox	ארגז-כלים	ar'gaz kelim
Mailbox	תיבת-דואר	tevat do'ar
The PM's Office	משרד ראש-הממשלה	mish'rad rosh hamem'khalah
The Window of the Guestroom	חלון חדר-האורחים	khalon khadar ha'or'khim
Safety/Seat Belt	חגורת-בטיחות	khagorat b'tikhut
Bookworm	תולעת-ספרים	tola'at s'farim
Lunch/Food Break	הפסקת-אוכל	haf'sakat okhel
Brainwash	שטיפת-מוח	sh'tifat moakh
U-Turn	פניית-פרסה	p'niyat par'sah
Toothbrush	מברשת-שיניים	miv'reshet shinayim
Toothpaste	משחת-שיניים	mish'khat shinayim
(Shaving) Razor	סכין-גילוח	sakin giluakh
Birthday Cake	עוגת יום-הולדת	ugat yom-khuledet
If (Haven't/Can't Happen) (Conj)	לו	lu
If (Haven't/Can't Happen) (Conj)	אילו	elu
If Not (Conj)	לולא	ule
If Not (Conj)	אילולא	ilule
Could Have (Conditional)	היה יכול	hayah yakhol
Should Have (Conditional)	היה צריך	hayah tzarikh
I Was (1.c.s) (Qal)	הייתי	hayiti
You Were (2.m.s) (Qal)	היית	hayita
You Were (2.f.s) (Qal)	היית	hayit
He Was (3.m.s) (Qal)	היה	hayah
She Was (3.f.s) (Qal)	הייתה	hai'tah
We Were (1.c.p) (Qal)	היינו	hayinu
You Were (2.m.p) (Qal)	הייתם	heyitem
You Were (2.f.p) (Qal)	הייתן	heyiten
They Were (3.c.p) (Qal)	היו	hayu
Head	ראש	rosh
Heart	לב	lev
Chest, Breast	חזה	khazeh
Neck	צוואר	tzavar
Hair	שיער	se'ar
Elbow	מרפק	mar'pek
Face	פנים	panim
Skin	עור	or
Back	גב	gav
Body	גוף	guf
Brain	מוח	moakh
Mouth	פה	peh
Nose	אף	af
Muscle	שריר	sh'rir
Patient	מטופל	m'tupal
Virus	וירוס	virus
Organ	איבר	eivar
Dream	חלום	khalom
Pain	כאב	k'ev
Treatment	טיפול	tipul
Blood	דם	dam
Pressure	לחץ	lakhatz
Pregnancy	הריון	herayon
Drug	סם	sam
Cancer	סרטן	sar'ton
Surgery, Operation	ניתוח	nituakh
Hand	יד	yad
Eye	עין	ayin
Arm	זרוע	z'roa
Finger	אצבע	etz'ba
Ear	אוזן	oren
Palm (And Back of Hand)	כף-יד	kaf yad
Abdomen	בטן	beten
Tongue	לשון	lashon
Tooth	שן	shen
Leg	רגל	regel
Bone	עצם	etzem
Foot	כף-רגל	kaf releg
Knee	ברך	berekh
Shoulder	כתף	katef
Disease	מחלה	makhalah
Skull	גולגולת	gul'golet
Medicine	תרופה	t'rufah
Nurse	אחות	akhot
Lip, Language	שפה	safah
Clinic	מרפאה	mir'pa'ah
Medicine (Field)	רפואה	r'fu'ah
Health	בריאות	b'ri'ut
Diet	דיאטה	di'etah
Birth	לידה	ledah
Sick (m.s)	חולה	kholeh
I Will Say (1.c.s) (Qal)	אומר	omar
They Will Work (3.m.p) (Qal)	יעבדו	ya'av'du
You'll Find, Encounter (3.f.s) (Qal)	תמצא	tim'tza
He/It Will Sell (3.m.s) (Qal)	ימכור	yim'kor
They Will Return (Intran.) (3.m.p) (Qal)	יחזרו	yakh'z'ru
He/It Will Know (3.m.s) Qal)	ידע	yeda
They Will Learn, Study (3.m.p) (Qal)	ילמדו	yil'm'du
You Will Forget (2.m.s) (Qal)	תשכח	tish'kakh
He/It Will Read (3.m.s) (Qal)	יקרא	yik'ra
He/It Will Take (3.m.s) (Qal)	יקח	yikakh
I'll Stop, Halt (Qal)	אעצור	e'etzor
They Will Put, Put On (3.m.p) (Qal)	ישימו	yasimu
He/It Will Want (Qal)	ירצה	yir'tzeh
He/It Will Suggest (3.m.s) (Hifil)	יציע	yatzi'a
I'll Mix (Piel)	אערבב	a'ar'bev
You Will Feel (2.m.s) (Hifil)	תרגיש	tar'gish
He/It Will Continue (3.m.s) (Hifil)	ימשיך	yam'shikh
We Will Replace (Hifil)	נחליף	nakhalif
He/It Will Pray (3.m.s) Hitpael)	יתפלל	yit'palel
He/It Will Be Able To (3.m.s) (Qal)	יוכל	yukhal
He/It Will Fill (3.m.s) (Piel)	ימלא	y'male
He/It Will Learn (3.m.s) (Qal)	ילמד	yil'mad
He/It Will Wait, Await (2.m.s) (Piel)	תחכה	t'khakeh
We Will Win (1.c.p) (Piel)	ננצח	n'natzakh
They Will Ask (3.m.p) (Piel)	יבקשו	y'vak'shu
I Will Hope (1.c.s) (Piel)	אקווה	akaveh
He/It Will Hold, Help (3.m.s) (Qal)	יעזור	ya'azor
They Will Touch (3.m.p) (Qal)	יגעו ב-	yig'u
She/It Will Close (3.f.s) (Qal)	תסגור	tis'gor
Will Open, Unlock (Qal)	אפתח	ef'takh
They Will Tell (3.m.p) (Piel)	יספרו	y'sap'ru
He/It Will Ask (3.m.s) (Qal)	ישאל	yish'al
I Will Break, Shatter (Qal)	אשבור	esh'bor
They Will Succeed (3.m.p) (Qal)	יצליחו	yatz'likhu
God	אלוהים	elohim
Jew	יהודי	y'hudi
Christian	נוצרי	notz'ri
Muslim	מוסלמי	mus'l'mi
Buddhist	בודהיסטי	bud'his'ti
Angel	מלאך	mal'akh
God	אל	el
Islam	אסלאם	is'lam
Temple	מקדש	mik'dash
Messiah	משיח	mashiakh
Temple Mount	הר הבית	har habayit
Al-Aqsa Mosque	מסגד אל-אקצא	mis'gad el-aktza
Mount Zion	הר ציון	har tziyon
Mount of Olives	הר הזיתים	har hazeitim
The Western Wall	הכותל המערבי	hakotel hama'aravi
Religion	דת	dat
Faith, Belief	אמונה	emunah
Prayer	תפילה	t'filah
Christianity	נצרות	natz'rut
Soul	נשמה	n'shamah
Judaism	יהדות	yahadot
Dome of the Rock	כיפת הסלע	kipat hasela
Church of the Holy Sepulchre	כנסיית הקבר	k'nesiyat hakever
Cave of the Patriarchs	מערת המכפלה	m'arat hamakh'pelah
Religious (m.s)	דתי	dati
Spiritual (m.s)	רוחני	rukhani
Jewish (m.s)	יהודי	y'hudi
Secular (m.s)	חילוני	khilon
Holy (m.s)	קדוש	kadosh
Style	סגנון	sig'non
Photography	צילום	tzilum
Photographer	צלם	tzalam
Dance	ריקוד	rikud
Dancer	רקדן	rak'dan
Audience, Crowd	קהל	kahal
Collection	אוסף	osef
Illustration	איור	iyur
Paintbrush	מכחול	mikh'khol
Painting	ציור	tziyur
Theatre, Theater	תיאטרון	te'at'ron
Studio	סטודיו	s'tud'yo
Sculpture	פסל	pesel
Producer	מפיק	mefik
Script	תסריט	tes'rit
Studio	אולפן	ul'pan
Soundtrack	פסקול	pas'kol
Effect	אפקט	efek't
Film	סרט	seret
Camera	מצלמה	matz'lemah
Arts	אמנות	amanah
Character, Figure	דמות	d'mut
Literature	ספרות	sif'rut
Fashion	אופנה	af'nah
Poetry	שירה	shirah
Gallery	גלריה	galer'yah
Show (Theater), Performance	הצגה	hatzagah
Stage, Platform	במה	bamah
No; Not (Particle)	אל	el
Don't Be (Qal)	אל תהיה	el ti'yah
Don't Touch (Qal)	אל תיגע	el ti'ga
Don't Tell (Qal)	אל תאמר	el to'mar
Don't Do (Qal)	אל תעשה	el ta'aseh
Don't Take (Qal)	אל תיקח	el tikakh
Don't Let, Allow (Qal)	אל תיתן	el titen
Don't Close, Shut (Qal)	אל תסגור	el tis'gor
Don't Open (Piel)	אל תפתח	el t'fateakh
Don't Go (Qal)	אל תלך	el telekh
Don't Stand (Qal)	אל תעמוד	el ta'amod
Don't Forget (Qal)	אל תשכח	el tish'kakh
Don't Send, Dispatch (Qal)	אל תשלח	el tish'lakh
Don't Tell, Count (Piel)	אל תספר	el t'saper
Don't Try (Piel)	אל תנסה	el t'naseh
Don't Change (Piel)	אל תשנה	el t'shaneh
Don't Speak (Piel)	אל תדבר	el t'daber
Don't Ask, Borrow (Qal)	אל תשאל	el tish'al
Don't Mix (Piel)	אל תערבב	el t'ar'bev
Don't Wait (Piel)	אל תחכה	el t'khakeh
Don't Listen (Hifil)	אל תקשיב	el tak'shiv
Don't Feel (Hifil)	אל תרגיש	el tar'gish
Don't Start (Hifil)	אל תתחיל	el tat'khil
Don't Come (Hifil)	אל תגיע	el tagi'a
Don't Explain (Hifil)	אל תסביר	el tas'bir
Don't Decide (Hifil)	אל תחליט	el takh'lit
Don't Drink (Qal)	אל תשתה	el tish'teh
Don't Eat (Qal)	אל תאכל	el to'khal
Don't Ignore (Hitpael)	אל תתעלם	el tit'alem
Don't Use (Hitpael)	אל תשתמש	el tish'tamesh
Search	חיפוש	khipus
Site, Website	אתר	atar
Homepage	עמוד-בית	amud habayit
Internet	אינטרנט	in'ter'net
Browser	דפדפן	daf'd'fan
Data	נתונים	n'tunim
Bug	באג	bag
Programmer	מתכנת	m'takh'net
Laptop	מחשב נייד	makh'shev nisa
File	קובץ	kobetz
E-Mail	מייל	mei'l
Blog	בלוג	b'log
Channel	ערוץ	arutz
Information	מידע	meida
Text	טקסט	tek's't
Remote (Controller)	שלט	shalat
Robot	רובוט	robot
Stamp	בול	bul
Password	סיסמא	sis'mah
Keyboard	מקלדת	mik'ledet
Hardware	חומרה	khom'rah
Software	תוכנה	tokh'nah
Network	רשת	reshet
Download	הורדה	horadah
Upload	העלאה	ha'ala'ah
Message	הודעה	hoda'ah
Communication, Media	תקשורת	tik'shoret
News	חדשות	khadashah
Postcard	גלויה	g'luyah
To Download (Hifil)	להוריד	l'horid
To Upload (Hifil)	להעלות	l'ha'alot
To Turn Off (Light, Machine) (Piel)	לכבות	l'khabot
To Press, Squeeze (Qal)	ללחוץ	lil'khotz
To Turn/Switch On (Hifil)	להדליק	l'had'lik
Research	מחקר	mekh'kar
Science	מדע	mada
Project	פרויקט	p'royek't
Size	גודל	godel
Distance	מרחק	mer'khak
Weight	משקל	mish'kal
Experiment	ניסוי	nisuy
Article	מאמר	ma'amar
Principle	עיקרון	ikaron
Thermometer	מדחום	mad'khom
Mineral	מחצב	makh'tzav
Cycle	מחזור	makh'zor
Scientist	מדען	mada
Cell	תא	ta
Gravity	כוח-משיכה	koakh ha-m'shikhah
Ton, Tonne	טון	ton
Kilogram	קילוגרם	kilog'ram
Gram	גרם	g'ram
Alcohol	אלכוהול	al'kohol
Technology	טכנולוגיה	tekh'nolog'yah
System, Method	שיטה	shitah
Thesis	תזה	tezah
Energy	אנרגיה	ener'g'yah
Speed, Velocity	מהירות	m'hirut
Sample	דגימה	d'gimah
Edition	מהדורה	mahadurah
Distribution	הפצה	hafatzah
Mass	מסה	masah
Definition	הגדרה	hag'darah
Lab	מעבדה	ma'badah
Formula, Equation	נוסחה	nus'khah
Quality	איכות	eikhut
Genetics	גנטיקה	genetikah
Geography	גיאוגרפיה	ge'og'raf'yah
Biology	ביולוגיה	biyolog'yah
Chemistry	כימיה	kim'yah
Physics	פיזיקה	fizikah
Philosophy	פילוסופיה	filosof'yah
Investigation	חקירה	khakirah
Discovery	תגלית	tag'lit
Reason, Motive	סיבה	sibah
Theory	תאוריה	te'or'yah
Fact	עובדה	uv'dah
Electric (m.s)	חשמלי	khash'mali
To Increase (Hifil)	להגביר	l'hag'bir
To Decrease (Hifil)	להנמיך	l'han'mikh
Violin	כינור	kinor
Singer	זמר	zamar
Song	שיר	shir
Flute	חליל	khalil
Instrument	כלי-נגינה	k'li n'ginah
Drum	תוף	tof
Piano	פסנתר	p'san'ter
Synthesizer	סינתיסייזר	sin'tisai'zer
Harp	נבל	nevel
Genre	ז'אנר	janer
Concert	קונצרט	kon'tzer't
(Musician) Player	נגן	nagar
Composer	מלחין	mal'khin
Chorus	פזמון	piz'mon
Stanza	בית	bayit
Guitarist	גיטריסט	gitarist
Chord	אקורד	akor'd
Drummer	מתופף	m'tofef
Violinist	כנר	kanar
Microphone	מיקרופון	mik'rofon
Speaker	רמקול	ram'kol
Echo	הד	hed
